鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德豐街151~180號,24.85,住,,,1071118,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011123.0,175.59,4,0,4,有,有,7300000,41574.0,坡道平面,0.0,0,,RPQQMLLKJHOFFEE08CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎貴路62巷31~60號,19.01,住,,,1071104,土地1建物1車位1,十二層，電梯樓梯間,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830809.0,124.58,3,2,1,有,有,4500000,36121.0,坡道機械,0.0,0,,RPSNMLRLKINFFDE78DA
大寮區,房地(土地+建物),高雄市大寮區內厝路271~300號,20.37,住,,,1071205,土地1建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830205.0,117.13,3,2,2,有,有,2600000,22198.0,,0.0,0,,RPOOMLQKJHOFFLE88CA
大寮區,房地(土地+建物),高雄市大寮區仁德路16巷30弄1~30號,11.78,住,,,1071204,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821231.0,103.12,3,2,2,有,有,2200000,21334.0,,0.0,0,,RPWNMLLLJHOFFLE56CA
茄萣區,房地(土地+建物),高雄市茄萣區建中街61~90號,9.67,住,,,1071115,土地3建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841230.0,105.39,3,2,2,有,無,1600000,15182.0,,0.0,0,,RPPNMLMKJHOFFJE28CA
鳥松區,房地(土地+建物),高雄市鳥松區大埤路力行巷91~120號,13.01,住,,,1071217,土地2建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890121.0,84.76,2,1,1,有,無,3680000,43417.0,,0.0,0,,RPTNMLTJJHOFFIE56CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區海洋里南京路271~300號,27.93,住,,,1071116,土地1建物1車位2,十三層，夾層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880712.0,362.93,6,2,4,有,有,15749320,43395.0,坡道平面,0.0,0,,RPRNMLRKJHOFFGE68CA
岡山區,房地(土地+建物)+車位,高雄市岡山區河堤路二段121~150號,32.53,住,,,1071210,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950306.0,181.89,3,2,2,有,有,6700000,36835.0,坡道平面,0.0,0,,RPSNMLRJJHOFFFE58CA
左營區,房地(土地+建物)+車位,高雄市左營區果峰街12巷1~30號,14.31,住,,,1071204,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970410.0,128.0,3,2,2,有,有,5920000,45074.0,坡道機械,14.41,800000,親友、員工或其他特殊關係間之交易。;,RPWOMLOKJHOFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區城峰路1~30號,11.67,住,,,1071209,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970410.0,107.0,2,2,1,有,有,4200000,38881.0,升降機械,14.41,600000,,RPROMLQKJHOFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區至聖路241~270號,20.78,住,,,1071215,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811211.0,139.27,3,2,2,有,無,7000000,50262.0,坡道平面,0.0,0,,RPPOMLTKJHOFFEE58CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區榮昌街1~30號,12.82,住,,,1071202,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970912.0,113.93,2,2,1,有,有,4500000,39498.0,坡道平面,32.86,0,,RPPPMLTKJHOFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區榮新街1~30號,17.82,住,,,1071212,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970917.0,122.91,3,2,1,有,有,5350000,43528.0,,0.0,0,,RPQNMLLLJHOFFEE87CA
左營區,房地(土地+建物),高雄市左營區華夏路1471~1500號,7.6,商,,,1071208,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840814.0,89.24000000000002,2,2,1,有,有,2800000,31376.0,,0.0,0,,RPSQMLLKJHOFFEE28CA
左營區,房地(土地+建物),高雄市左營區文學路691~720號,7.23,住,,,1071203,土地1建物1車位0,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870814.0,91.61,3,2,2,有,有,3620000,39515.0,,0.0,0,,RPOPMLRJJHOFFEE28CA
左營區,房地(土地+建物)+車位,高雄市左營區華夏路1381~1410號,25.11,住,,,1071212,土地1建物1車位2,七層,三十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1031210.0,440.11,4,2,2,有,有,19000000,43171.0,坡道平面,40.04,0,,RPSPMLRJJHOFFEE68CA
左營區,房地(土地+建物)+車位,高雄市左營區榮耀街31~60號,12.7,住,,,1071214,土地1建物1車位1,二十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,見使用執照,880703.0,161.73,3,2,2,有,有,7080000,43777.0,坡道平面,24.54,0,,RPOPMLSLKINFFEE68CA
三民區,房地(土地+建物),高雄市三民區裕誠路61~90號,8.53,住,,,1071128,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870122.0,87.68,2,2,1,有,無,4250000,48472.0,,0.0,0,,RPPOMLLLJHOFFDE77CA
三民區,房地(土地+建物)+車位,高雄市三民區大豐一路151~180號,16.61,住,,,1071201,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870812.0,141.79,3,1,2,有,有,5500000,38790.0,坡道平面,0.0,0,,RPSOMLMJJHOFFDE97CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎愛街1~30號,11.56,住,,,1071206,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,901130.0,102.0,3,2,1,有,有,4500000,46425.0,坡道平面,26.61,1000000,,RPPNMLPJJHOFFDE87CA
前鎮區,房地(土地+建物),高雄市前鎮區三多三路121~150號,2.18,商,,,1071214,土地1建物1車位0,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840327.0,42.63,1,1,1,有,有,1590000,37298.0,,0.0,0,,RPUNMLLLJHOFFCE08CA
前鎮區,房地(土地+建物),高雄市前鎮區嘉陵街31~60號,24.64,住,,,1071207,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841229.0,159.6,3,2,2,有,有,2200000,13784.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLOJJHOFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路1007巷1~30號,24.51,住,,,1071217,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910619.0,143.60000000000005,3,2,2,有,有,1850000,12883.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLSLKINFFCE48CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕誠路1891~1920號,44.81,住,,,1071127,土地1建物1車位1,一層，夾層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931018.0,235.03,2,2,3,有,有,28600000,121687.0,坡道平面,22.79,0,有增建,RPTNMLSJJHOFFAE28CA
鼓山區,房地(土地+建物),高雄市鼓山區美術東六街121~150號,9.16,商,,,1071205,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951101.0,93.36,2,1,1,有,有,4800000,51414.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLOKJHOFFAE28CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路211~240號,6.52,商,,,1071125,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,901008.0,82.75,2,1,1,有,有,5250000,63444.0,坡道機械,0.0,0,,RPXNMLLKJHOFFAE08CA
鼓山區,房地(土地+建物),高雄市鼓山區裕國街61~90號,10.54,住,,,1071210,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950316.0,91.29,2,2,1,有,有,5500000,60248.0,,0.0,0,,RPTNMLNLJHOFFAE97CA
前金區,房地(土地+建物),高雄市前金區文武二街181~210號,4.98,商,,,1071202,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961130.0,64.89,2,1,1,有,有,3650000,56249.0,,0.0,0,,RPSNMLPJJHOFFAE87CA
前金區,房地(土地+建物),高雄市前金區允文街31~60號,5.17,商,,,1071212,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940624.0,66.74,1,1,1,有,有,3700000,55439.0,,0.0,0,,RPVNMLRLKINFFAE68CA
鼓山區,房地(土地+建物),高雄市鼓山區明誠三路421~450號,13.29,住,,,1071114,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950823.0,130.95999999999998,3,2,2,有,有,9000000,68723.0,,0.0,0,,RPSNMLOJJHOFFAE77CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北三路31~60號,9.41,商,,,1071208,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950126.0,87.49,2,2,1,有,有,5600000,64007.0,坡道機械,11.26,0,,RPPNMLPJJHOFFAE57CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明華路121~150號,11.16,商,,,1071116,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871210.0,147.42,4,2,2,有,有,6900000,46805.0,坡道機械,0.0,0,,RPVNMLRJJHOFFAE38CA
新興區,房地(土地+建物)+車位,高雄市新興區自立二路61~90號,18.51,商,,,1071118,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050617.0,263.74,4,2,2,有,有,14880000,56419.0,坡道平面,39.9,0,,RPTNMLMLJHOFFBE97CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中東街181~210號,12.03,商,,,1071221,土地1建物1車位1,二十七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030901.0,272.25,0,0,0,無,有,19000000,69789.0,坡道平面,16.84,0,,RPQNMLLLJHOFFBE57CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路91~120號,8.03,商,,,1071218,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841219.0,144.78,3,2,2,有,有,5000000,34535.0,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。;本案為借名登記返還,RPRNMLKKJHOFFDE67CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區瑞屏路31~60號,17.21,商,,,1071129,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931230.0,135.86,3,2,2,有,有,5200000,38275.0,坡道平面,24.26,0,,RPUOMLLJJHOFFEE18CA
楠梓區,房地(土地+建物),高雄市楠梓區楠梓新路261巷16弄1~30號,10.56,住,,,1071211,土地1建物1車位0,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830628.0,115.08,3,2,2,有,有,2980000,25895.0,,0.0,0,,RPPNMLOJJHOFFEE87CA
左營區,房地(土地+建物)+車位,高雄市左營區大中二路631~660號,12.83,住,,,1071208,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871021.0,148.14,4,2,2,有,有,6880000,46443.0,坡道機械,0.0,0,含增建或未登記建物。;,RPTOMLMJJHOFFEE18CA
左營區,房地(土地+建物)+車位,高雄市左營區海景街301~330號,36.44,住,,,1071207,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991130.0,173.06,3,2,2,有,有,6300000,36404.0,坡道平面,0.0,0,,RPSOMLRJJHOFFEE58CA
左營區,房地(土地+建物),高雄市左營區新莊一路181~210號,9.79,住,,,1071204,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940520.0,86.63,2,2,1,有,有,5380000,62103.0,,0.0,0,,RPWNMLRJJHOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區北昌街91~120號,25.4,住,,,1071212,土地1建物1車位0,十層，十一層,十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,890118.0,152.0,3,2,2,有,有,5520000,36316.0,,0.0,0,,RPUOMLQKJHOFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區東門路131巷1~30號,18.37,住,,,1071128,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971105.0,165.2,3,2,2,有,有,10900000,65981.0,坡道平面,15.51,0,,RPTPMLNLJHOFFEE58CA
岡山區,房地(土地+建物),高雄市岡山區岡山路481~510號,15.28,住,,,1071115,土地1建物2車位0,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841118.0,265.85,6,2,4,有,有,7500000,28211.0,,0.0,0,,RPPOMLPLJHOFFFE38CA
鳳山區,房地(土地+建物),高雄市鳳山區國富路21巷2弄1~30號,24.69,住,,,1071207,土地2建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840512.0,152.73,3,2,2,有,有,5200000,34047.0,,0.0,0,,RPROMLRKJHOFFGE78CA
鳳山區,房地(土地+建物),高雄市鳳山區凱旋路301~330號,17.84,住,,,1071122,土地1建物1車位0,六層，七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841215.0,169.79,4,2,2,有,有,8000000,47117.0,,0.0,0,,RPTOMLSJJHOFFGE98CA
鳥松區,房地(土地+建物)+車位,高雄市鳥松區大埤路力行巷91~120號,20.63,住,,,1071210,土地2建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890121.0,168.98000000000005,3,2,2,有,無,6080000,35981.0,坡道平面,0.0,0,,RPWNMLRJJHOFFIE66CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文中街260巷1~30號,15.24,住,,,1071209,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880525.0,134.37,3,2,2,有,有,6000000,44653.0,坡道平面,0.0,0,,RPPNMLPLKINFFGE78CD
板橋區,房地(土地+建物)+車位,新北市板橋區四維路211~240號,21.89,住,,,1071125,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960828.0,149.43,3,2,2,有,有,20200000,135180.0,坡道平面,31.37,0,含增建或未登記建物。,RPSNMLMLKINFFAF97CA
土城區,房地(土地+建物),新北市土城區金城路二段242巷31~60號,10.89,商,,,1071028,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,901228.0,83.37,2,2,1,有,有,9450000,113350.0,,0.0,0,含增建或未登記建物。,RPPQMLMLKINFFAF97CA
板橋區,房地(土地+建物),新北市板橋區府中路121~150號,11.71,商,,,1071115,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840617.0,104.07,2,1,1,有,有,13060000,125492.0,,0.0,0,,RPOQMLLKJHOFFAF57CA
汐止區,房地(土地+建物),新北市汐止區湖前街91~120號,12.94,住,,,1071125,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831026.0,103.65,3,2,2,有,有,9000000,86831.0,,0.0,0,,RPWOMLPLKINFFDF09CA
汐止區,房地(土地+建物),新北市汐止區長江街91~120號,20.01,住,,,1071124,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841201.0,103.55,3,2,2,有,有,6450000,62289.0,,0.0,0,,RPWNMLLMKINFFDF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段202巷65弄31~60號,14.46,住,,,1071101,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327.0,117.58,2,2,2,有,有,6450000,54856.0,坡道平面,18.19,0,,RPXNMLMJJHOFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段99巷31~60號,18.2,住,,,1071026,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061205.0,133.11,2,2,1,有,有,6980000,52438.0,坡道平面,34.62,0,,RPWNMLRJJHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區民權路181~210號,13.82,商,,,1071121,土地1建物1車位1,十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000613.0,207.42,3,2,2,有,有,22000000,106065.0,坡道平面,24.4,0,,RPQQMLOLJHOFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區鄧公路1~30號,31.55,住,,,1071121,土地1建物1車位1,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860604.0,184.83,4,2,2,有,有,9700000,52481.0,坡道平面,0.0,0,,RPRQMLOLJHOFFEF68CA
三重區,房地(土地+建物)+車位,新北市三重區集仁街1~30號,30.78,住,,,1071027,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000503.0,200.58,4,2,2,有,有,20300000,101207.0,坡道平面,41.9,0,含增建或未登記建物。;,RPQRMLQLKINFFGF56CA
三重區,房地(土地+建物),新北市三重區中正南路211~240號,7.52,住,,,1071129,土地1建物1車位0,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021206.0,81.87,2,1,1,有,有,10600000,129474.0,,0.0,0,,RPUNMLMJJHOFFGF48CA
三重區,房地(土地+建物),新北市三重區成功路1~30號,13.68,商,,,1071207,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040909.0,140.57999999999998,3,2,2,有,有,19000000,135154.0,,0.0,0,,RPPPMLRKJHOFFGF78CA
中和區,房地(土地+建物)+車位,新北市中和區成功路101巷1~30號,19.33,住,,,1071028,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961018.0,163.29000000000005,4,2,2,有,有,18700000,114520.0,升降平面,29.9,0,,RPUOMLPLKINFFHF66CA
土城區,房地(土地+建物),新北市土城區中央路四段54巷1~30號,6.14,住,,,1071109,土地1建物1車位0,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880610.0,74.4,2,2,1,有,有,8600000,115591.0,,0.0,0,含增建或未登記建物。,RPQOMLPLKINFFAF28DA
汐止區,房地(土地+建物)+車位,新北市汐止區福德一路91~120號,30.81,住,,,1070724,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970722.0,216.94,4,2,2,有,有,23600000,115694.0,坡道平面,30.24,2000000,含增建或未登記建物。,RPRNMLPLKINFFDF58DA
三峽區,房地(土地+建物),新北市三峽區光明路91~120號,21.57,住,,,1071120,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850625.0,162.08,3,2,2,有,有,8600000,53060.0,,0.0,0,含增建或未登記建物。;,RPTOMLOJJHOFFIF09EA
淡水區,房地(土地+建物),新北市淡水區淡金路61~90號,8.55,住,,,1071029,土地1建物1車位0,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910531.0,94.27,2,2,1,有,有,5950000,63117.0,,0.0,0,,RPPPMLPLJHOFFEF68EA
土城區,房地(土地+建物)+車位,新北市土城區清水路211~240號,32.02,住,,,1071012,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980521.0,242.09,4,2,2,有,有,23000000,96567.0,坡道平面,34.98,3000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPXPMLKMJHOFFAF68EA
中和區,房地(土地+建物),新北市中和區成功路41巷1~30號,13.39,住,,,1071029,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891124.0,140.67,4,2,2,有,有,17500000,124405.0,,0.0,0,含增建或未登記建物。,RPRNMLNLKINFFHF78DA
